legacyId,name,description,mainImage,published,finishLegacyId,finishName,finishImage,price,costPrice,sourceVendor,sourceSku,sourceUrl,sourceProductId,sourcePriceRsd,inStock
europrofil-o04a0003813,ORN N 160 D-2 mat MIRON,Europrofil art. O04A0003813,https://www.europrofil.rs/upload/compres/1656749348.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656749348.webp,320,0,europrofil,O04A0003813,https://www.europrofil.rs/proizvod/orn-n-160-d-2-mat-miron-3813,3042,320.00,true
europrofil-o04a0003814,ORN N 192 ruč.D-2 mat MIRON,Europrofil art. O04A0003814,https://www.europrofil.rs/upload/compres/1656749306.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656749306.webp,350,0,europrofil,O04A0003814,https://www.europrofil.rs/proizvod/orn-n-192-ru%C4%8Dd-2-mat-miron-3814,3043,350.00,true
europrofil-o04a0003815,ORN N 224 ruč.D-2 mat MIRON,Europrofil art. O04A0003815,https://www.europrofil.rs/upload/compres/1656749262.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656749262.webp,385,0,europrofil,O04A0003815,https://www.europrofil.rs/proizvod/orn-n-224-ru%C4%8Dd-2-mat-miron-3815,3044,385.00,true
europrofil-o04a0003816,ORN N 256 ruč.D-2 mat MIRON,Europrofil art. O04A0003816,https://www.europrofil.rs/upload/compres/1656749226.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656749226.webp,420,0,europrofil,O04A0003816,https://www.europrofil.rs/proizvod/orn-n-256-ru%C4%8Dd-2-mat-miron-3816,3045,420.00,true
europrofil-o04a0003817,ORN N 288 ruč.D-2 mat MIRON,Europrofil art. O04A0003817,https://www.europrofil.rs/upload/compres/1656749179.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656749179.webp,445,0,europrofil,O04A0003817,https://www.europrofil.rs/proizvod/orn-n-288-ru%C4%8Dd-2-mat-miron-3817,3046,445.00,true
europrofil-o04a0003818,ORN N 320 ruč.D-2 mat MIRON,Europrofil art. O04A0003818,https://www.europrofil.rs/upload/compres/1656749144.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656749144.webp,475,0,europrofil,O04A0003818,https://www.europrofil.rs/proizvod/orn-n-320-ru%C4%8Dd-2-mat-miron-3818,3047,475.00,true
europrofil-o04a0003819,ORN N 384 ruč.D-2 mat MIRON,Europrofil art. O04A0003819,https://www.europrofil.rs/upload/compres/1656748985.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656748985.webp,540,0,europrofil,O04A0003819,https://www.europrofil.rs/proizvod/orn-n-384-ru%C4%8Dd-2-mat-miron-3819,3048,540.00,true
europrofil-o04a0003820,ORN N 512 ruč.D-2 mat MIRON,Europrofil art. O04A0003820,https://www.europrofil.rs/upload/compres/1656749091.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656749091.webp,620,0,europrofil,O04A0003820,https://www.europrofil.rs/proizvod/orn-n-512-ru%C4%8Dd-2-mat-miron-3820,3050,620.00,true
europrofil-o04a0003823,ORN N 160 ruč.L mat MIRON,Europrofil art. O04A0003823,https://www.europrofil.rs/upload/compres/1656684730.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656684730.webp,248,0,europrofil,O04A0003823,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dl-mat-miron-3823,3053,248.27,true
europrofil-o04a0003824,ORN N 160 ruč.D-3 ELOX mat MIR,Europrofil art. O04A0003824,https://www.europrofil.rs/upload/compres/1656684274.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656684274.webp,411,0,europrofil,O04A0003824,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dd-3-elox-mat-mir-3824,3054,411.00,true
europrofil-o04a0003825,ORN N 192 ruč.D-3 ELOX mat MIR,Europrofil art. O04A0003825,https://www.europrofil.rs/upload/compres/1656683603.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656683603.webp,450,0,europrofil,O04A0003825,https://www.europrofil.rs/proizvod/orn-n-192-ru%C4%8Dd-3-elox-mat-mir-3825,3055,450.00,true
europrofil-o04a0003826,ORN N 224 ruč.D-3 ELOX mat MIR,Europrofil art. O04A0003826,https://www.europrofil.rs/upload/compres/1656684356.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656684356.webp,485,0,europrofil,O04A0003826,https://www.europrofil.rs/proizvod/orn-n-224-ru%C4%8Dd-3-elox-mat-mir-3826,3056,485.00,true
europrofil-o04a0003956,ORN N 128 ruč.TK mat MT,Europrofil art. O04A0003956,https://www.europrofil.rs/upload/Product/Image/2018-07/compres/3956.webp,true,mat,Mat,https://www.europrofil.rs/upload/Product/Image/2018-07/compres/3956.webp,252,0,europrofil,O04A0003956,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dtk-mat-mt-3956,3200,252.00,true
europrofil-o04a0003957,ORN N 160 ruč.TK mat MT,Europrofil art. O04A0003957,https://www.europrofil.rs/upload/compres/1683798855.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1683798855.webp,290,0,europrofil,O04A0003957,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dtk-mat-mt-3957,3201,290.40,true
europrofil-o04a0003958,ORN N 192 ruč.TK mat MT,Europrofil art. O04A0003958,https://www.europrofil.rs/upload/compres/1683798924.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1683798924.webp,372,0,europrofil,O04A0003958,https://www.europrofil.rs/proizvod/orn-n-192-ru%C4%8Dtk-mat-mt-3958,3202,372.00,true
europrofil-o04a0003959,ORN N 224 ruč.TK mat MT,Europrofil art. O04A0003959,https://www.europrofil.rs/upload/compres/1683799143.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1683799143.webp,403,0,europrofil,O04A0003959,https://www.europrofil.rs/proizvod/orn-n-224-ru%C4%8Dtk-mat-mt-3959,3203,403.20,true
europrofil-o04d0003960,ORN D ruč.D275 mat MT,Europrofil art. O04D0003960,https://www.europrofil.rs/upload/compres/1652858294.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652858294.webp,59,0,europrofil,O04D0003960,https://www.europrofil.rs/proizvod/orn-d-ru%C4%8Dd275-mat-mt-3960,3205,59.04,true
europrofil-o04d0003961,ORN D ruč.D240 mat MT,Europrofil art. O04D0003961,https://www.europrofil.rs/upload/compres/1652858826.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652858826.webp,59,0,europrofil,O04D0003961,https://www.europrofil.rs/proizvod/orn-d-ru%C4%8Dd240-mat-mt-3961,3206,59.04,true
europrofil-o04a0003963,ORN N 160 ruč.K800 mat MT,Europrofil art. O04A0003963,https://www.europrofil.rs/upload/compres/1652859169.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652859169.webp,228,0,europrofil,O04A0003963,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk800-mat-mt-3963,3208,228.00,true
europrofil-o04a0003964,ORN N 224 ruč.K800 mat MT,Europrofil art. O04A0003964,https://www.europrofil.rs/upload/compres/1652859250.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652859250.webp,324,0,europrofil,O04A0003964,https://www.europrofil.rs/proizvod/orn-n-224-ru%C4%8Dk800-mat-mt-3964,3209,324.00,true
europrofil-o04a0003965,ORN N 128 ruč.K860 sjaj MT,Europrofil art. O04A0003965,https://www.europrofil.rs/upload/compres/1652859310.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652859310.webp,248,0,europrofil,O04A0003965,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk860-sjaj-mt-3965,3210,248.40,true
europrofil-o04a0003966,ORN N 128 ruč.K860 mat MT,Europrofil art. O04A0003966,https://www.europrofil.rs/upload/Product/Image/2019-01/compres/3966.webp,true,mat,Mat,https://www.europrofil.rs/upload/Product/Image/2019-01/compres/3966.webp,177,0,europrofil,O04A0003966,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk860-mat-mt-3966,3211,177.17,true
europrofil-o04a0003967,ORN N 96 ruč.K305 sjaj MT,Europrofil art. O04A0003967,https://www.europrofil.rs/upload/compres/1652859617.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652859617.webp,91,0,europrofil,O04A0003967,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dk305-sjaj-mt-3967,3212,91.00,true
europrofil-o04a0003968,ORN N 96 ruč.K305 mat MT,Europrofil art. O04A0003968,https://www.europrofil.rs/upload/compres/1652859707.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652859707.webp,76,0,europrofil,O04A0003968,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dk305-mat-mt-3968,3213,76.00,true
europrofil-o04a0003969,ORN N 96 ruč.M275 sjaj MT,Europrofil art. O04A0003969,https://www.europrofil.rs/upload/compres/1652861384.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652861384.webp,109,0,europrofil,O04A0003969,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dm275-sjaj-mt,3214,109.20,true
europrofil-o04a0003970,ORN N 96 ruč.M275 mat MT,Europrofil art. O04A0003970,https://www.europrofil.rs/upload/compres/1652861461.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652861461.webp,96,0,europrofil,O04A0003970,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dm275-mat/mt,3216,96.00,true
europrofil-o04a0003971,ORN N 128 ruč.FKS mat MT,Europrofil art. O04A0003971,https://www.europrofil.rs/upload/compres/1652861806.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652861806.webp,214,0,europrofil,O04A0003971,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dfks-mat-mt-3971,3217,213.60,true
europrofil-o04a0003972,ORN N 192 ruč.FKS mat MT,Europrofil art. O04A0003972,https://www.europrofil.rs/upload/compres/1652861881.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652861881.webp,558,0,europrofil,O04A0003972,https://www.europrofil.rs/proizvod/orn-n-192-ru%C4%8Dfks-mat-mt-3972,3218,558.00,true
europrofil-o04a0003973,ORN N 32 ruč.TX mat MT,Europrofil art. O04A0003973,https://www.europrofil.rs/upload/compres/1652862078.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652862078.webp,106,0,europrofil,O04A0003973,https://www.europrofil.rs/proizvod/orn-n-32-ru%C4%8Dtx-mat-mt-3973,3219,106.20,true
europrofil-o04a0003974,ORN N 128 ruč.TX mat MT,Europrofil art. O04A0003974,https://www.europrofil.rs/upload/compres/1652862167.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652862167.webp,216,0,europrofil,O04A0003974,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dtx-mat-mt-3974,3220,216.00,true
europrofil-o04a0003976,ORN N 128 ruč.BK mat MT,Europrofil art. O04A0003976,https://www.europrofil.rs/upload/Product/Image/2018-07/compres/3976.webp,true,mat,Mat,https://www.europrofil.rs/upload/Product/Image/2018-07/compres/3976.webp,432,0,europrofil,O04A0003976,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dbk-mat-mt-3976,3222,432.00,true
europrofil-o04a0003977,ORN N 160 ruč.BK mat MT,Europrofil art. O04A0003977,https://www.europrofil.rs/upload/Product/Image/2018-07/compres/3977.webp,true,mat,Mat,https://www.europrofil.rs/upload/Product/Image/2018-07/compres/3977.webp,492,0,europrofil,O04A0003977,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dbk-mat-mt-3977,3223,492.00,true
europrofil-o04a0003979,ORN N 128 ruč.K660 mat MT,Europrofil art. O04A0003979,https://www.europrofil.rs/upload/Product/Image/2018-07/compres/3979.webp,true,mat,Mat,https://www.europrofil.rs/upload/Product/Image/2018-07/compres/3979.webp,144,0,europrofil,O04A0003979,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk660-mat-mt-3979,3225,144.00,true
europrofil-o04a0003980,ORN N 96 ruč.K385 mat MT,Europrofil art. O04A0003980,https://www.europrofil.rs/upload/compres/1652862908.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652862908.webp,58,0,europrofil,O04A0003980,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dk385-mat-mt-3980,3227,58.00,true
europrofil-o04a0003981,ORN N 96 ruč.K785 mat MT,Europrofil art. O04A0003981,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/K785%20SM.webp,true,mat,Mat,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/K785%20SM.webp,105,0,europrofil,O04A0003981,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dk785-mat-mt-3981,3228,105.12,true
europrofil-o04a0003982,ORN N 128 ruč.K785 mat MT,Europrofil art. O04A0003982,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/K785%20SM-1.webp,true,mat,Mat,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/K785%20SM-1.webp,132,0,europrofil,O04A0003982,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk785-mat-mt-3982,3229,132.00,true
europrofil-o04a0003983,ORN N 160 ruč.K785 mat MT,Europrofil art. O04A0003983,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/K785%20SM-2.webp,true,mat,Mat,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/K785%20SM-2.webp,168,0,europrofil,O04A0003983,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk785-mat-mt-3983,3230,168.00,true
europrofil-o04a0000400,ORN N 32 ruč.K630 inox MT,Europrofil art. O04A0000400,https://www.europrofil.rs/upload/compres/1652863276.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652863276.webp,140,0,europrofil,O04A0000400,https://www.europrofil.rs/proizvod/orn-n-32-ru%C4%8Dk630-inox-mt-400,3249,139.68,true
europrofil-o04a0004006,ORN N 160 ruč.LUX mat MIRON,Europrofil art. O04A0004006,https://www.europrofil.rs/upload/compres/1656684507.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656684507.webp,448,0,europrofil,O04A0004006,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dlux-mat-miron-4006,3256,448.00,true
europrofil-o04a0004007,ORN N 224 ruč.LUX mat MIRON,Europrofil art. O04A0004007,https://www.europrofil.rs/upload/compres/1656684563.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656684563.webp,399,0,europrofil,O04A0004007,https://www.europrofil.rs/proizvod/orn-n-224-ru%C4%8Dlux-mat-miron-4007,3257,399.00,true
europrofil-o04a0000401,ORN N 160 ruč.K630 sjaj MT,Europrofil art. O04A0000401,https://www.europrofil.rs/upload/compres/1652863400.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652863400.webp,268,0,europrofil,O04A0000401,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk630-sjaj-mt-401,3260,267.84,true
europrofil-o04a0000402,ORN N 32 ruč.K630 sjaj MT,Europrofil art. O04A0000402,https://www.europrofil.rs/upload/compres/1652863473.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652863473.webp,122,0,europrofil,O04A0000402,https://www.europrofil.rs/proizvod/orn-n-32-ru%C4%8Dk630-sjaj-mt-402,3271,122.40,true
europrofil-o04a0000422,ORN N 128 ruč.LD sjaj MT,Europrofil art. O04A0000422,https://www.europrofil.rs/upload/compres/1652863678.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652863678.webp,258,0,europrofil,O04A0000422,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dld-sjaj-mt-422,3493,258.00,true
europrofil-o04a0000423,ORN N 192 ruč.K801 sjaj MT,Europrofil art. O04A0000423,https://www.europrofil.rs/upload/compres/1652863989.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652863989.webp,207,0,europrofil,O04A0000423,https://www.europrofil.rs/proizvod/orn-n-192-ru%C4%8Dk801-sjaj-mt-423,3504,207.36,true
europrofil-o04a0000424,ORN N 128 ruč.K801 inox MT,Europrofil art. O04A0000424,https://www.europrofil.rs/upload/compres/1652864099.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652864099.webp,194,0,europrofil,O04A0000424,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk801-inox-mt-424,3515,194.40,true
europrofil-o04a0000425,ORN N 192 ruč.K801 inox MT,Europrofil art. O04A0000425,https://www.europrofil.rs/upload/compres/1652864132.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652864132.webp,248,0,europrofil,O04A0000425,https://www.europrofil.rs/proizvod/orn-n-192-ru%C4%8Dk801-inox-mt-425,3526,247.68,true
europrofil-o04a0000426,ORN N 160 ruč.K801 inox MT,Europrofil art. O04A0000426,https://www.europrofil.rs/upload/compres/1652864176.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652864176.webp,219,0,europrofil,O04A0000426,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk801-inox-mt-426,3537,218.88,true
europrofil-o04b0004287,ORN U ruč.217/397mm AL SM,Europrofil art. O04B0004287,https://www.europrofil.rs/upload/compres/1669894558.webp,true,sm,SM,https://www.europrofil.rs/upload/compres/1669894558.webp,1067,0,europrofil,O04B0004287,https://www.europrofil.rs/proizvod/orn-u-ru%C4%8D217397mm-al-sm-4287,3567,1067.30,true
europrofil-o04b0004288,ORN U ruč.217/397mm AL SB,Europrofil art. O04B0004288,https://www.europrofil.rs/upload/compres/1669895126.webp,true,sb,SB,https://www.europrofil.rs/upload/compres/1669895126.webp,1101,0,europrofil,O04B0004288,https://www.europrofil.rs/proizvod/orn-u-ru%C4%8D217397mm-al-sb-4288,3568,1101.46,true
europrofil-o04a0000435,ORN N 96 ruč.K400 inox MT,Europrofil art. O04A0000435,https://www.europrofil.rs/upload/compres/1652864311.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652864311.webp,163,0,europrofil,O04A0000435,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dk400-inox-mt-435,3636,162.72,true
europrofil-o04a0004352,ORN N 160 ruč.FL sjaj MT,Europrofil art. O04A0004352,https://www.europrofil.rs/upload/compres/1652864561.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652864561.webp,403,0,europrofil,O04A0004352,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dfl-sjaj-mt-4352,3639,403.20,true
europrofil-o04a0004354,ORN N 160 ruč.CK mat MT,Europrofil art. O04A0004354,https://www.europrofil.rs/upload/compres/1652864837.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1652864837.webp,288,0,europrofil,O04A0004354,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dck-mat-mt-4354,3641,288.44,true
europrofil-o04a0004355,ORN N 96 ruč.K460 mat MT,Europrofil art. O04A0004355,https://www.europrofil.rs/upload/compres/1663923687.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1663923687.webp,151,0,europrofil,O04A0004355,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dk460-mat-mt-4355,3642,151.00,true
europrofil-o04a0004356,ORN N 96 ruč.K375 mat MT,Europrofil art. O04A0004356,https://www.europrofil.rs/upload/compres/1756124522.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1756124522.webp,134,0,europrofil,O04A0004356,https://www.europrofil.rs/proizvod/orn-n-96-ru%C4%8Dk375-mat-mt-4356,3643,134.40,true
europrofil-o04a0004357,ORN N 128 ruč.K375 mat MT,Europrofil art. O04A0004357,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/4357.webp,true,mat,Mat,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/4357.webp,192,0,europrofil,O04A0004357,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dk375-mat-mt-4357,3644,192.00,true
europrofil-o04d0004358,ORN D ruč.D625 mat MT,Europrofil art. O04D0004358,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/4358.webp,true,mat,Mat,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/4358.webp,62,0,europrofil,O04D0004358,https://www.europrofil.rs/proizvod/orn-d-ru%C4%8Dd625-mat-mt-4358,3645,62.40,false
europrofil-o04d0004359,ORN D ruč.D380 mat MT,Europrofil art. O04D0004359,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/4359.webp,true,mat,Mat,https://www.europrofil.rs/upload/Product/Image/2019-02/compres/4359.webp,59,0,europrofil,O04D0004359,https://www.europrofil.rs/proizvod/orn-d-ru%C4%8Dd380-mat-mt-4359,3646,58.50,true
europrofil-o04a0004614,ORN N 224 ruč.SM sjaj MT,Europrofil art. O04A0004614,https://www.europrofil.rs/upload/compres/1652355862.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652355862.webp,462,0,europrofil,O04A0004614,https://www.europrofil.rs/proizvod/orn-n-224-ru%C4%8Dsm-sjaj-mt-4614,3929,462.00,true
europrofil-o04a0004615,ORN N 224 ruč.L mat MIRON,Europrofil art. O04A0004615,https://www.europrofil.rs/upload/compres/1656684818.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656684818.webp,285,0,europrofil,O04A0004615,https://www.europrofil.rs/proizvod/orn-n-224-ru%C4%8Dl-mat-miron-4615,3930,285.00,true
europrofil-o04a0004616,ORN N 128 ruč.LUX mat MIRON,Europrofil art. O04A0004616,https://www.europrofil.rs/upload/compres/1656683573.webp,true,mat,Mat,https://www.europrofil.rs/upload/compres/1656683573.webp,321,0,europrofil,O04A0004616,https://www.europrofil.rs/proizvod/orn-n-128-ru%C4%8Dlux-mat-miron-4616,3931,321.00,true
europrofil-o04a0000632,ORN N 160 ruč.TK sjaj MT,Europrofil art. O04A0000632,https://www.europrofil.rs/upload/compres/1683799804.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1683799804.webp,336,0,europrofil,O04A0000632,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dtk-sjaj-mt-632,4134,336.00,true
europrofil-o04a0000633,ORN N 224 ruč.TK sjaj MT,Europrofil art. O04A0000633,https://www.europrofil.rs/upload/compres/1683799678.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1683799678.webp,426,0,europrofil,O04A0000633,https://www.europrofil.rs/proizvod/orn-n-224-ru%C4%8Dtk-sjaj-mt-633,4135,426.00,true
europrofil-o04a0000645,ORN N 192 ruč.K990 inox MT,Europrofil art. O04A0000645,https://www.europrofil.rs/upload/compres/1652866560.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652866560.webp,240,0,europrofil,O04A0000645,https://www.europrofil.rs/proizvod/orn-n-192-ru%C4%8Dk990-inox-mt-645,4148,240.48,true
europrofil-o04a0000646,ORN N 160 ruč.K990 inox MT,Europrofil art. O04A0000646,https://www.europrofil.rs/upload/compres/1652867423.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652867423.webp,216,0,europrofil,O04A0000646,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dk990-inox-mt-646,4149,216.00,false
europrofil-o04a0000758,ORN N 192 ruč.MD sjaj MT,Europrofil art. O04A0000758,https://www.europrofil.rs/upload/compres/1652866701.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652866701.webp,384,0,europrofil,O04A0000758,https://www.europrofil.rs/proizvod/orn-n-192-ru%C4%8Dmd-sjaj-mt-758,4274,384.00,true
europrofil-o04a0000762,ORN N 160 ruč.ST sjaj MT,Europrofil art. O04A0000762,https://www.europrofil.rs/upload/compres/1652866961.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652866961.webp,297,0,europrofil,O04A0000762,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dst-sjaj-mt-762,4279,296.64,true
europrofil-o04a0000763,ORN N 192 ruč.IK sjaj MT,Europrofil art. O04A0000763,https://www.europrofil.rs/upload/compres/1652867303.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652867303.webp,289,0,europrofil,O04A0000763,https://www.europrofil.rs/proizvod/orn-n-192-ru%C4%8Dik-sjaj-mt-763,4280,289.44,true
europrofil-o04a0000764,ORN N 160 ruč.IK sjaj MT,Europrofil art. O04A0000764,https://www.europrofil.rs/upload/compres/1652867523.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1652867523.webp,259,0,europrofil,O04A0000764,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dik-sjaj-mt-764,4281,259.20,true
europrofil-o04a0000765,ORN N 160 ruč.IK inox MT,Europrofil art. O04A0000765,https://www.europrofil.rs/upload/compres/1652867578.webp,true,inox,Inox,https://www.europrofil.rs/upload/compres/1652867578.webp,259,0,europrofil,O04A0000765,https://www.europrofil.rs/proizvod/orn-n-160-ru%C4%8Dik-inox-mt-765,4282,259.20,true
europrofil-o04d0005066,ORN D ruč.GZ-UDINE sjaj GTV,Europrofil art. O04D0005066,https://www.europrofil.rs/upload/compres/1663064600.webp,true,sjaj,Sjaj,https://www.europrofil.rs/upload/compres/1663064600.webp,145,0,europrofil,O04D0005066,https://www.europrofil.rs/proizvod/orn-d-ru%C4%8Dgz-udine-sjaj-gtv-5066,4962,144.93,true
